"SPECIES_CODE","SPECIES_NAME","COMMON_NAME","ID_RANK","DATABASE","DATABASE_ID","GENUS_TAXON","SUBFAMILY_TAXON","FAMILY_TAXON","SUPERFAMILY_TAXON","INFRAORDER_TAXON","SUBORDER_TAXON","ORDER_TAXON","SUPERORDER_TAXON","INFRACLASS_TAXON","SUBCLASS_TAXON","CLASS_TAXON","SUPERCLASS_TAXON","SUBPHYLUM_TAXON","PHYLUM_TAXON","KINGDOM_TAXON","GROUP_CODE"
21240,"Malacocephalus laevis","softhead grenadier","species","WORMS","272392","Malacocephalus","Macrourinae","Macrouridae","","","","Gadiformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia",21240
21300,"Cottidae","sculpin unid.","family","WORMS","125589","","","Cottidae","","","Cottoidei","Perciformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia",21300
21305,"Zesticelus profundorum","flabby sculpin","species","WORMS","283218","Zesticelus","","Cottidae","","","Cottoidei","Perciformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia",21305
21307,"Icelinus sp.","","genus","WORMS","269476","Icelinus","","Cottidae","","","Cottoidei","Perciformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia",21307
21308,"Thyriscus anoplus","sponge sculpin","species","WORMS","282971","Thyriscus","","Cottidae","","","Cottoidei","Perciformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia",21308
21309,"Icelinus oculatus","frogmouth sculpin","species","WORMS","281139","Icelinus","","Cottidae","","","Cottoidei","Perciformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia",21309
21310,"Icelinus filamentosus","threadfin sculpin","species","WORMS","281136","Icelinus","","Cottidae","","","Cottoidei","Perciformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia",21310
21311,"Icelinus borealis","northern sculpin","species","WORMS","281133","Icelinus","","Cottidae","","","Cottoidei","Perciformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia",21311
21312,"Icelinus tenuis","spotfin sculpin","species","WORMS","281142","Icelinus","","Cottidae","","","Cottoidei","Perciformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia",21312
21313,"Gymnocanthus sp.","","genus","WORMS","126149","Gymnocanthus","","Cottidae","","","Cottoidei","Perciformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia",21313
21314,"Gymnocanthus pistilliger","threaded sculpin","species","WORMS","254519","Gymnocanthus","","Cottidae","","","Cottoidei","Perciformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia",21314
21315,"Gymnocanthus tricuspis","Arctic staghorn sculpin","species","WORMS","127198","Gymnocanthus","","Cottidae","","","Cottoidei","Perciformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia",21315
21316,"Gymnocanthus galeatus","armorhead sculpin","species","WORMS","254514","Gymnocanthus","","Cottidae","","","Cottoidei","Perciformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia",21316
21318,"Icelinus fimbriatus","fringed sculpin","species","WORMS","281137","Icelinus","","Cottidae","","","Cottoidei","Perciformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia",21318
21320,"Radulinus asprellus","slim sculpin","species","WORMS","282541","Radulinus","","Cottidae","","","Cottoidei","Perciformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia",21320
21327,"Clinocottus acuticeps","sharpnose sculpin","species","WORMS","280218","Clinocottus","","Cottidae","","","Cottoidei","Perciformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia",21327
21328,"Artediellus camchaticus","Kamchatka hookear sculpin","species","WORMS","254515","Artediellus","","Cottidae","","","Cottoidei","Perciformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia",21328
21329,"Gymnocanthus detrisus","purplegray sculpin","species","WORMS","274372","Gymnocanthus","","Cottidae","","","Cottoidei","Perciformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia",21329
21330,"Scorpaenichthys marmoratus","cabezon","species","WORMS","282726","Scorpaenichthys","","Jordaniidae","","","Cottoidei","Perciformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia",21330
21331,"Artediellus sp.","","genus","WORMS","126147","Artediellus","","Cottidae","","","Cottoidei","Perciformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia",21331
21332,"Artediellus miacanthus","bride sculpin","species","WORMS","274361","Artediellus","","Cottidae","","","Cottoidei","Perciformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia",21332
21333,"Artediellus pacificus","hookhorn sculpin","species","WORMS","254517","Artediellus","","Cottidae","","","Cottoidei","Perciformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia",21333
21334,"Artediellus scaber","hamecon","species","WORMS","127194","Artediellus","","Cottidae","","","Cottoidei","Perciformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia",21334
21335,"Artediellus uncinatus","Arctic hookear sculpin","species","WORMS","127195","Artediellus","","Cottidae","","","Cottoidei","Perciformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia",21335
21336,"Artediellus gomojunovi","spinyhook sculpin","species","WORMS","254516","Artediellus","","Cottidae","","","Cottoidei","Perciformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia",21336
21337,"Bolinia euryptera","broadfin sculpin","species","WORMS","398458","Bolinia","","Cottidae","","","Cottoidei","Perciformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia",21337
21338,"Malacocottus aleuticus","whitetail sculpin","species","WORMS","279440","Malacocottus","","Psychrolutidae","","","Cottoidei","Perciformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia",21338
21339,"Malacocottus sp.","","genus","WORMS","254405","Malacocottus","","Psychrolutidae","","","Cottoidei","Perciformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia",21339
21340,"Malacocottus kincaidi","blackfin sculpin","species","WORMS","279442","Malacocottus","","Psychrolutidae","","","Cottoidei","Perciformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia",21340
21341,"Malacocottus zonurus","darkfin sculpin","species","WORMS","254406","Malacocottus","","Psychrolutidae","","","Cottoidei","Perciformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia",21341
21342,"Hemilepidotus sp.","Irish lord","genus","WORMS","248338","Hemilepidotus","","Cottidae","","","Cottoidei","Perciformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia",21342
21343,"Hemilepidotus gilberti","banded Irish lord","species","WORMS","254520","Hemilepidotus","","Cottidae","","","Cottoidei","Perciformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia",21343
21344,"Hemilepidotus spinosus","brown Irish lord","species","WORMS","279413","Hemilepidotus","","Cottidae","","","Cottoidei","Perciformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia",21344
21345,"Hemilepidotus zapus","longfin Irish lord","species","WORMS","279414","Hemilepidotus","","Cottidae","","","Cottoidei","Perciformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia",21345
21346,"Hemilepidotus hemilepidotus","red Irish lord","species","WORMS","254521","Hemilepidotus","","Cottidae","","","Cottoidei","Perciformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia",21346
21347,"Hemilepidotus jordani","yellow Irish lord","species","WORMS","254522","Hemilepidotus","","Cottidae","","","Cottoidei","Perciformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia",21347
21348,"Hemilepidotus papilio","butterfly sculpin","species","WORMS","254523","Hemilepidotus","","Cottidae","","","Cottoidei","Perciformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia",21348
21349,"Archistes plumarius","plumed sculpin","species","WORMS","279680","Archistes","","Cottidae","","","Cottoidei","Perciformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia",21349
21350,"Triglops sp.","","genus","WORMS","126154","Triglops","","Cottidae","","","Cottoidei","Perciformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia",21350
21351,"Triglops nybelini","bigeye sculpin","species","WORMS","127206","Triglops","","Cottidae","","","Cottoidei","Perciformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia",21351
21352,"Triglops forficatus","scissortail sculpin","species","WORMS","254530","Triglops","","Cottidae","","","Cottoidei","Perciformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia",21352
21353,"Triglops metopias","highbrow sculpin","species","WORMS","274400","Triglops","","Cottidae","","","Cottoidei","Perciformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia",21353
21354,"Triglops scepticus","spectacled sculpin","species","WORMS","254531","Triglops","","Cottidae","","","Cottoidei","Perciformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia",21354
21355,"Triglops pingelii","ribbed sculpin","species","WORMS","127207","Triglops","","Cottidae","","","Cottoidei","Perciformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia",21355
21356,"Triglops macellus","roughspine sculpin","species","WORMS","274399","Triglops","","Cottidae","","","Cottoidei","Perciformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia",21356
21359,"Archistes biseriatus","scaled sculpin","species","WORMS","279679","Archistes","","Cottidae","","","Cottoidei","Perciformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia",21359
